"mokupuni","moku","ahupuaa","biome_unit","polygon_count"
"Hawaiʻi","Kohala","Pāhoa","N/A Forest",1
"Hawaiʻi","Kohala","Pāhoa","Not Vegetated",7
"Hawaiʻi","Kohala","Pāhoa","Wetland",2
"Hawaiʻi","Kohala","Pōhakulua","Developed",4
"Hawaiʻi","Kohala","Pōhakulua","Mesic Forest",26
"Hawaiʻi","Kohala","Pōhakulua","Mesic Grassland",10
"Hawaiʻi","Kohala","Pōhakulua","Wet Forest",10
"Hawaiʻi","Kohala","Pōhakulua","Wet Grassland",6
"Hawaiʻi","Kohala","Pōhakulua, Ahulua","Developed",4
"Hawaiʻi","Kohala","Pōhakulua, Ahulua","Dry Forest",18
"Hawaiʻi","Kohala","Pōhakulua, Ahulua","Dry Grassland",16
"Hawaiʻi","Kohala","Pōhakulua, Ahulua","Dry Shrubland",1
"Hawaiʻi","Kohala","Pōhakulua, Ahulua","Mesic Forest",2
"Hawaiʻi","Kohala","Pōhakulua, Ahulua","Mesic Grassland",1
"Hawaiʻi","Kohala","Pōhakulua, Ahulua","Not Vegetated",20
"Hawaiʻi","Kohala","Waikā","Developed",429
"Hawaiʻi","Kohala","Waikā","Dry Forest",17
"Hawaiʻi","Kohala","Waikā","Dry Grassland",68
"Hawaiʻi","Kohala","Waikā","Mesic Forest",17
"Hawaiʻi","Kohala","Waikā","Mesic Grassland",2
"Hawaiʻi","Kohala","Waikā","Mesic Shrubland",2
"Hawaiʻi","Kohala","Waikā","N/A Forest",1
"Hawaiʻi","Kohala","Waikā","Not Vegetated",47
"Hawaiʻi","Kohala","Waikā","Wet Forest",37
"Hawaiʻi","Kohala","Waikā","Wet Grassland",2
"Hawaiʻi","Kohala","Waikā","Wet Shrubland",11
"Hawaiʻi","Kohala","Waikā","Wetland",1
"Hawaiʻi","Kohala","Waimea, Waikoloa","Agriculture",15
"Hawaiʻi","Kohala","Waimea, Waikoloa","Developed",4662
"Hawaiʻi","Kohala","Waimea, Waikoloa","Dry Forest",1545
"Hawaiʻi","Kohala","Waimea, Waikoloa","Dry Grassland",1097
"Hawaiʻi","Kohala","Waimea, Waikoloa","Dry Shrubland",2275
"Hawaiʻi","Kohala","Waimea, Waikoloa","Mesic Forest",54
"Hawaiʻi","Kohala","Waimea, Waikoloa","Mesic Grassland",8
"Hawaiʻi","Kohala","Waimea, Waikoloa","Mesic Shrubland",4
"Hawaiʻi","Kohala","Waimea, Waikoloa","N/A Forest",35
"Hawaiʻi","Kohala","Waimea, Waikoloa","Not Vegetated",3788
"Hawaiʻi","Kohala","Waimea, Waikoloa","Wet Forest",53
"Hawaiʻi","Kohala","Waimea, Waikoloa","Wet Grassland",2
"Hawaiʻi","Kohala","Waimea, Waikoloa","Wet Shrubland",9
"Hawaiʻi","Kohala","Waimea, Waikoloa","Wetland",29
"Hawaiʻi","Kohala","ʻAnaehoʻomalu","Developed",602
"Hawaiʻi","Kohala","ʻAnaehoʻomalu","Dry Forest",110
"Hawaiʻi","Kohala","ʻAnaehoʻomalu","Dry Grassland",77
"Hawaiʻi","Kohala","ʻAnaehoʻomalu","Dry Shrubland",3
"Hawaiʻi","Kohala","ʻAnaehoʻomalu","Not Vegetated",93
"Hawaiʻi","Kohala","ʻAnaehoʻomalu","Wetland",19
"Hawaiʻi","Kohala","ʻIole","Agriculture",25
"Hawaiʻi","Kohala","ʻIole","Developed",63
"Hawaiʻi","Kohala","ʻIole","Dry Forest",6
"Hawaiʻi","Kohala","ʻIole","Dry Grassland",8
"Hawaiʻi","Kohala","ʻIole","Mesic Forest",67
"Hawaiʻi","Kohala","ʻIole","Mesic Grassland",19
"Hawaiʻi","Kohala","ʻIole","N/A Forest",5
"Hawaiʻi","Kohala","ʻIole","Not Vegetated",2
"Hawaiʻi","Kohala","ʻIole","Wetland",1
"Hawaiʻi","Kohala","ʻUpolu","Developed",71
"Hawaiʻi","Kohala","ʻUpolu","Dry Forest",21
"Hawaiʻi","Kohala","ʻUpolu","Dry Grassland",8
"Hawaiʻi","Kohala","ʻUpolu","Dry Shrubland",11
"Hawaiʻi","Kohala","ʻUpolu","Mesic Forest",1
"Hawaiʻi","Kohala","ʻUpolu","Mesic Grassland",3
"Hawaiʻi","Kohala","ʻUpolu","Not Vegetated",10
"Hawaiʻi","Kohala","ʻĀinakea","Agriculture",6
"Hawaiʻi","Kohala","ʻĀinakea","Developed",96
"Hawaiʻi","Kohala","ʻĀinakea","Dry Forest",12
"Hawaiʻi","Kohala","ʻĀinakea","Dry Grassland",1
"Hawaiʻi","Kohala","ʻĀinakea","Mesic Forest",14
"Hawaiʻi","Kohala","ʻĀinakea","Mesic Grassland",9
"Hawaiʻi","Kohala","ʻĀinakea","N/A Forest",5
"Hawaiʻi","Kohala","ʻĀinakea","Not Vegetated",8
"Hawaiʻi","Kohala","ʻĀwini","Mesic Forest",69
"Hawaiʻi","Kohala","ʻĀwini","Mesic Shrubland",9
"Hawaiʻi","Kohala","ʻĀwini","Not Vegetated",13
"Hawaiʻi","Kohala","ʻĀwini","Wet Forest",139
"Hawaiʻi","Kohala","ʻĀwini","Wet Grassland",9
"Hawaiʻi","Kohala","ʻĀwini","Wet Shrubland",42
"Hawaiʻi","Kohala","ʻĀʻamakaō","Agriculture",4
"Hawaiʻi","Kohala","ʻĀʻamakaō","Developed",77
"Hawaiʻi","Kohala","ʻĀʻamakaō","Dry Forest",3
"Hawaiʻi","Kohala","ʻĀʻamakaō","Mesic Forest",92
"Hawaiʻi","Kohala","ʻĀʻamakaō","Mesic Grassland",24
"Hawaiʻi","Kohala","ʻĀʻamakaō","Mesic Shrubland",44
"Hawaiʻi","Kohala","ʻĀʻamakaō","N/A Forest",9
"Hawaiʻi","Kohala","ʻĀʻamakaō","Not Vegetated",5
"Hawaiʻi","Kohala","ʻĀʻamakaō","Wet Forest",55
"Hawaiʻi","Kohala","ʻĀʻamakaō","Wet Grassland",5
"Hawaiʻi","Kohala","ʻĀʻamakaō","Wet Shrubland",12
"Hawaiʻi","Kohala","ʻŌuli","Agriculture",1
"Hawaiʻi","Kohala","ʻŌuli","Developed",1105
"Hawaiʻi","Kohala","ʻŌuli","Dry Forest",144
"Hawaiʻi","Kohala","ʻŌuli","Dry Grassland",207
"Hawaiʻi","Kohala","ʻŌuli","Dry Shrubland",77
"Hawaiʻi","Kohala","ʻŌuli","Mesic Forest",5
"Hawaiʻi","Kohala","ʻŌuli","Mesic Grassland",2
"Hawaiʻi","Kohala","ʻŌuli","N/A Forest",2
"Hawaiʻi","Kohala","ʻŌuli","Not Vegetated",127
"Hawaiʻi","Kohala","ʻŌuli","Wet Forest",22
"Hawaiʻi","Kohala","ʻŌuli","Wet Grassland",2
"Hawaiʻi","Kohala","ʻŌuli","Wetland",5
"Hawaiʻi","Kona","Anapuka, Hoʻopūloa","Agriculture",178
"Hawaiʻi","Kona","Anapuka, Hoʻopūloa","Developed",483
"Hawaiʻi","Kona","Anapuka, Hoʻopūloa","Dry Forest",103
"Hawaiʻi","Kona","Anapuka, Hoʻopūloa","Dry Grassland",15
"Hawaiʻi","Kona","Anapuka, Hoʻopūloa","Dry Shrubland",95
"Hawaiʻi","Kona","Anapuka, Hoʻopūloa","Mesic Forest",1037
"Hawaiʻi","Kona","Anapuka, Hoʻopūloa","Mesic Grassland",61
"Hawaiʻi","Kona","Anapuka, Hoʻopūloa","Mesic Shrubland",359
"Hawaiʻi","Kona","Anapuka, Hoʻopūloa","Not Vegetated",365
"Hawaiʻi","Kona","Anapuka, Hoʻopūloa","Wet Forest",506
"Hawaiʻi","Kona","Anapuka, Hoʻopūloa","Wet Grassland",18
"Hawaiʻi","Kona","Anapuka, Hoʻopūloa","Wet Shrubland",141
"Hawaiʻi","Kona","Awakeʻe","Developed",85
"Hawaiʻi","Kona","Awakeʻe","Dry Forest",79
"Hawaiʻi","Kona","Awakeʻe","Dry Grassland",39
"Hawaiʻi","Kona","Awakeʻe","Dry Shrubland",9
"Hawaiʻi","Kona","Awakeʻe","Mesic Forest",2
"Hawaiʻi","Kona","Awakeʻe","Mesic Grassland",2
"Hawaiʻi","Kona","Awakeʻe","Not Vegetated",44
"Hawaiʻi","Kona","Haleohiu","Developed",112
"Hawaiʻi","Kona","Haleohiu","Dry Forest",12
"Hawaiʻi","Kona","Haleohiu","Dry Grassland",16
"Hawaiʻi","Kona","Haleohiu","Dry Shrubland",5
"Hawaiʻi","Kona","Haleohiu","Mesic Forest",9
"Hawaiʻi","Kona","Haleohiu","Mesic Grassland",10
"Hawaiʻi","Kona","Haleohiu","Not Vegetated",11
"Hawaiʻi","Kona","Haleohiu","Wet Shrubland",1
"Hawaiʻi","Kona","Hamanamana","Developed",145
"Hawaiʻi","Kona","Hamanamana","Dry Forest",17
"Hawaiʻi","Kona","Hamanamana","Dry Grassland",29
"Hawaiʻi","Kona","Hamanamana","Dry Shrubland",12
"Hawaiʻi","Kona","Hamanamana","Mesic Forest",6
"Hawaiʻi","Kona","Hamanamana","Mesic Grassland",10
"Hawaiʻi","Kona","Hamanamana","Not Vegetated",30
"Hawaiʻi","Kona","Honalo, Māʻihi 1-2","Agriculture",65
"Hawaiʻi","Kona","Honalo, Māʻihi 1-2","Developed",994
"Hawaiʻi","Kona","Honalo, Māʻihi 1-2","Dry Forest",54
"Hawaiʻi","Kona","Honalo, Māʻihi 1-2","Dry Grassland",66
"Hawaiʻi","Kona","Honalo, Māʻihi 1-2","Dry Shrubland",67
"Hawaiʻi","Kona","Honalo, Māʻihi 1-2","Mesic Forest",159
"Hawaiʻi","Kona","Honalo, Māʻihi 1-2","Mesic Grassland",310
"Hawaiʻi","Kona","Honalo, Māʻihi 1-2","Mesic Shrubland",199
"Hawaiʻi","Kona","Honalo, Māʻihi 1-2","N/A Forest",3
"Hawaiʻi","Kona","Honalo, Māʻihi 1-2","Not Vegetated",212
"Hawaiʻi","Kona","Honalo, Māʻihi 1-2","Wet Forest",320
"Hawaiʻi","Kona","Honalo, Māʻihi 1-2","Wet Grassland",88
"Hawaiʻi","Kona","Honalo, Māʻihi 1-2","Wet Shrubland",44
"Hawaiʻi","Kona","Honalo, Māʻihi 1-2","Wetland",1
"Hawaiʻi","Kona","Honokua","Agriculture",11
"Hawaiʻi","Kona","Honokua","Developed",30
"Hawaiʻi","Kona","Honokua","Dry Forest",61
"Hawaiʻi","Kona","Honokua","Dry Grassland",18
"Hawaiʻi","Kona","Honokua","Dry Shrubland",25
"Hawaiʻi","Kona","Honokua","Mesic Forest",399
"Hawaiʻi","Kona","Honokua","Mesic Grassland",89
"Hawaiʻi","Kona","Honokua","Mesic Shrubland",51
"Hawaiʻi","Kona","Honokua","Not Vegetated",61
"Hawaiʻi","Kona","Honokua","Wet Forest",173
"Hawaiʻi","Kona","Honokua","Wet Grassland",29
"Hawaiʻi","Kona","Honokua","Wet Shrubland",10
"Hawaiʻi","Kona","Honokōhau 1-3","Agriculture",7
"Hawaiʻi","Kona","Honokōhau 1-3","Developed",577
"Hawaiʻi","Kona","Honokōhau 1-3","Dry Forest",116
"Hawaiʻi","Kona","Honokōhau 1-3","Dry Grassland",76
"Hawaiʻi","Kona","Honokōhau 1-3","Dry Shrubland",78
"Hawaiʻi","Kona","Honokōhau 1-3","Mesic Forest",150
"Hawaiʻi","Kona","Honokōhau 1-3","Mesic Grassland",64
"Hawaiʻi","Kona","Honokōhau 1-3","Mesic Shrubland",2
"Hawaiʻi","Kona","Honokōhau 1-3","Not Vegetated",153
"Hawaiʻi","Kona","Honokōhau 1-3","Wet Forest",92
"Hawaiʻi","Kona","Honokōhau 1-3","Wet Grassland",52
"Hawaiʻi","Kona","Honokōhau 1-3","Wet Shrubland",2
"Hawaiʻi","Kona","Honokōhau 1-3","Wetland",4
"Hawaiʻi","Kona","Honuaʻula","Agriculture",1
"Hawaiʻi","Kona","Honuaʻula","Developed",19
"Hawaiʻi","Kona","Honuaʻula","Dry Forest",95
"Hawaiʻi","Kona","Honuaʻula","Dry Grassland",14
"Hawaiʻi","Kona","Honuaʻula","Dry Shrubland",27
"Hawaiʻi","Kona","Honuaʻula","Mesic Forest",284
"Hawaiʻi","Kona","Honuaʻula","Mesic Grassland",26
"Hawaiʻi","Kona","Honuaʻula","Mesic Shrubland",14
"Hawaiʻi","Kona","Honuaʻula","N/A Forest",6
"Hawaiʻi","Kona","Honuaʻula","Not Vegetated",149
"Hawaiʻi","Kona","Honuaʻula","Wet Forest",612
"Hawaiʻi","Kona","Honuaʻula","Wet Grassland",165
"Hawaiʻi","Kona","Hoʻokena","Agriculture",3
"Hawaiʻi","Kona","Hoʻokena","Developed",147
"Hawaiʻi","Kona","Hoʻokena","Dry Forest",68
"Hawaiʻi","Kona","Hoʻokena","Dry Grassland",6
"Hawaiʻi","Kona","Hoʻokena","Dry Shrubland",12
"Hawaiʻi","Kona","Hoʻokena","Mesic Forest",332
"Hawaiʻi","Kona","Hoʻokena","Mesic Grassland",64
"Hawaiʻi","Kona","Hoʻokena","Mesic Shrubland",51
"Hawaiʻi","Kona","Hoʻokena","Not Vegetated",5
"Hawaiʻi","Kona","Hoʻokena","Wet Forest",90
"Hawaiʻi","Kona","Hoʻokena","Wet Grassland",16
"Hawaiʻi","Kona","Hoʻokena","Wet Shrubland",2
"Hawaiʻi","Kona","Hōlualoa 1-2","Agriculture",31
"Hawaiʻi","Kona","Hōlualoa 1-2","Developed",1040
"Hawaiʻi","Kona","Hōlualoa 1-2","Dry Forest",39
"Hawaiʻi","Kona","Hōlualoa 1-2","Dry Grassland",49
"Hawaiʻi","Kona","Hōlualoa 1-2","Mesic Forest",124
"Hawaiʻi","Kona","Hōlualoa 1-2","Mesic Grassland",120
"Hawaiʻi","Kona","Hōlualoa 1-2","Mesic Shrubland",80
"Hawaiʻi","Kona","Hōlualoa 1-2","N/A Forest",1
"Hawaiʻi","Kona","Hōlualoa 1-2","Not Vegetated",231
"Hawaiʻi","Kona","Hōlualoa 1-2","Wet Forest",275
"Hawaiʻi","Kona","Hōlualoa 1-2","Wet Grassland",60
"Hawaiʻi","Kona","Hōlualoa 1-2","Wet Shrubland",32
"Hawaiʻi","Kona","Hōlualoa 1-2","Wetland",2
"Hawaiʻi","Kona","Hōlualoa 3","Agriculture",9
"Hawaiʻi","Kona","Hōlualoa 3","Developed",134
"Hawaiʻi","Kona","Hōlualoa 3","Dry Forest",13
"Hawaiʻi","Kona","Hōlualoa 3","Dry Grassland",8
"Hawaiʻi","Kona","Hōlualoa 3","Mesic Forest",40
"Hawaiʻi","Kona","Hōlualoa 3","Mesic Grassland",7
"Hawaiʻi","Kona","Hōlualoa 3","Not Vegetated",30
"Hawaiʻi","Kona","Hōlualoa 3","Wet Forest",3
"Hawaiʻi","Kona","Hōlualoa 3","Wet Grassland",1
"Hawaiʻi","Kona","Hōlualoa 4","Agriculture",12
"Hawaiʻi","Kona","Hōlualoa 4","Developed",235
"Hawaiʻi","Kona","Hōlualoa 4","Dry Forest",14
"Hawaiʻi","Kona","Hōlualoa 4","Dry Grassland",12
"Hawaiʻi","Kona","Hōlualoa 4","Dry Shrubland",1
"Hawaiʻi","Kona","Hōlualoa 4","Mesic Forest",37
"Hawaiʻi","Kona","Hōlualoa 4","Mesic Grassland",14
"Hawaiʻi","Kona","Hōlualoa 4","Not Vegetated",60
"Hawaiʻi","Kona","Hōlualoa 4","Wet Forest",46
"Hawaiʻi","Kona","Hōlualoa 4","Wet Grassland",10
"Hawaiʻi","Kona","Hōlualoa 4","Wet Shrubland",2
"Hawaiʻi","Kona","Hōnaunau","Agriculture",34
"Hawaiʻi","Kona","Hōnaunau","Developed",306
"Hawaiʻi","Kona","Hōnaunau","Dry Forest",146
"Hawaiʻi","Kona","Hōnaunau","Dry Grassland",34
"Hawaiʻi","Kona","Hōnaunau","Dry Shrubland",57
"Hawaiʻi","Kona","Hōnaunau","Mesic Forest",293
"Hawaiʻi","Kona","Hōnaunau","Mesic Grassland",100
"Hawaiʻi","Kona","Hōnaunau","Mesic Shrubland",150
"Hawaiʻi","Kona","Hōnaunau","N/A Forest",3
"Hawaiʻi","Kona","Hōnaunau","Not Vegetated",75
"Hawaiʻi","Kona","Hōnaunau","Wet Forest",311
"Hawaiʻi","Kona","Hōnaunau","Wet Grassland",41
"Hawaiʻi","Kona","Kahaluʻu","Agriculture",22
"Hawaiʻi","Kona","Kahaluʻu","Developed",506
"Hawaiʻi","Kona","Kahaluʻu","Dry Forest",63
"Hawaiʻi","Kona","Kahaluʻu","Dry Grassland",79
"Hawaiʻi","Kona","Kahaluʻu","Dry Shrubland",9
"Hawaiʻi","Kona","Kahaluʻu","Mesic Forest",215
"Hawaiʻi","Kona","Kahaluʻu","Mesic Grassland",50
"Hawaiʻi","Kona","Kahaluʻu","Mesic Shrubland",5
"Hawaiʻi","Kona","Kahaluʻu","N/A Forest",1
"Hawaiʻi","Kona","Kahaluʻu","Not Vegetated",260
"Hawaiʻi","Kona","Kahaluʻu","Wet Forest",332
"Hawaiʻi","Kona","Kahaluʻu","Wet Grassland",107
"Hawaiʻi","Kona","Kahaluʻu","Wet Shrubland",8
"Hawaiʻi","Kona","Kahauloa 2","Agriculture",10
"Hawaiʻi","Kona","Kahauloa 2","Developed",177
"Hawaiʻi","Kona","Kahauloa 2","Dry Forest",85
"Hawaiʻi","Kona","Kahauloa 2","Dry Grassland",16
"Hawaiʻi","Kona","Kahauloa 2","Dry Shrubland",5
"Hawaiʻi","Kona","Kahauloa 2","Mesic Forest",96
"Hawaiʻi","Kona","Kahauloa 2","Mesic Grassland",58
"Hawaiʻi","Kona","Kahauloa 2","Mesic Shrubland",17
"Hawaiʻi","Kona","Kahauloa 2","N/A Forest",3
"Hawaiʻi","Kona","Kahauloa 2","Not Vegetated",23
"Hawaiʻi","Kona","Kahauloa 2","Wet Forest",444
"Hawaiʻi","Kona","Kahauloa 2","Wet Grassland",56
"Hawaiʻi","Kona","Kahauloa 2","Wet Shrubland",18
"Hawaiʻi","Kona","Kalaoa 1-5","Agriculture",31
"Hawaiʻi","Kona","Kalaoa 1-5","Developed",1283
"Hawaiʻi","Kona","Kalaoa 1-5","Dry Forest",73
"Hawaiʻi","Kona","Kalaoa 1-5","Dry Grassland",92
"Hawaiʻi","Kona","Kalaoa 1-5","Dry Shrubland",8
"Hawaiʻi","Kona","Kalaoa 1-5","Mesic Forest",62
"Hawaiʻi","Kona","Kalaoa 1-5","Mesic Grassland",61
"Hawaiʻi","Kona","Kalaoa 1-5","Mesic Shrubland",2
"Hawaiʻi","Kona","Kalaoa 1-5","Not Vegetated",90
"Hawaiʻi","Kona","Kalaoa 1-5","Wet Shrubland",23
"Hawaiʻi","Kona","Kaloko","Agriculture",19
"Hawaiʻi","Kona","Kaloko","Developed",1152
"Hawaiʻi","Kona","Kaloko","Dry Forest",74
"Hawaiʻi","Kona","Kaloko","Dry Grassland",46
"Hawaiʻi","Kona","Kaloko","Dry Shrubland",12
"Hawaiʻi","Kona","Kaloko","Mesic Forest",132
"Hawaiʻi","Kona","Kaloko","Mesic Grassland",101
"Hawaiʻi","Kona","Kaloko","Mesic Shrubland",7
"Hawaiʻi","Kona","Kaloko","Not Vegetated",255
"Hawaiʻi","Kona","Kaloko","Wet Forest",341
"Hawaiʻi","Kona","Kaloko","Wet Grassland",118
"Hawaiʻi","Kona","Kaloko","Wet Shrubland",28
"Hawaiʻi","Kona","Kaloko","Wetland",2
"Hawaiʻi","Kona","Kalāhiki","Developed",75
"Hawaiʻi","Kona","Kalāhiki","Dry Forest",17
"Hawaiʻi","Kona","Kalāhiki","Dry Grassland",7
"Hawaiʻi","Kona","Kalāhiki","Dry Shrubland",6
"Hawaiʻi","Kona","Kalāhiki","Mesic Forest",87
"Hawaiʻi","Kona","Kalāhiki","Mesic Grassland",10
"Hawaiʻi","Kona","Kalāhiki","Mesic Shrubland",19
"Hawaiʻi","Kona","Kalāhiki","Not Vegetated",10
"Hawaiʻi","Kona","Kalāhiki","Wet Forest",124
"Hawaiʻi","Kona","Kalāhiki","Wet Grassland",45
"Hawaiʻi","Kona","Kalāhiki","Wet Shrubland",8
"Hawaiʻi","Kona","Kapuʻa","Agriculture",72
"Hawaiʻi","Kona","Kapuʻa","Developed",500
"Hawaiʻi","Kona","Kapuʻa","Dry Forest",242
"Hawaiʻi","Kona","Kapuʻa","Dry Grassland",33
"Hawaiʻi","Kona","Kapuʻa","Dry Shrubland",401
"Hawaiʻi","Kona","Kapuʻa","Mesic Forest",400
"Hawaiʻi","Kona","Kapuʻa","Mesic Grassland",15
"Hawaiʻi","Kona","Kapuʻa","Mesic Shrubland",132
"Hawaiʻi","Kona","Kapuʻa","Not Vegetated",473
"Hawaiʻi","Kona","Kapuʻa","Wet Forest",174
"Hawaiʻi","Kona","Kapuʻa","Wet Shrubland",6
"Hawaiʻi","Kona","Kau","Agriculture",15
"Hawaiʻi","Kona","Kau","Developed",258
"Hawaiʻi","Kona","Kau","Dry Forest",62
"Hawaiʻi","Kona","Kau","Dry Grassland",47
"Hawaiʻi","Kona","Kau","Dry Shrubland",42
"Hawaiʻi","Kona","Kau","Mesic Forest",32
"Hawaiʻi","Kona","Kau","Mesic Grassland",28
"Hawaiʻi","Kona","Kau","Mesic Shrubland",4
"Hawaiʻi","Kona","Kau","Not Vegetated",36
"Hawaiʻi","Kona","Kau","Wet Shrubland",1
"Hawaiʻi","Kona","Kauhakō","Agriculture",6
"Hawaiʻi","Kona","Kauhakō","Developed",52
"Hawaiʻi","Kona","Kauhakō","Dry Forest",8
"Hawaiʻi","Kona","Kauhakō","Dry Grassland",6
"Hawaiʻi","Kona","Kauhakō","Dry Shrubland",16
"Hawaiʻi","Kona","Kauhakō","Mesic Forest",58
"Hawaiʻi","Kona","Kauhakō","Mesic Grassland",16
"Hawaiʻi","Kona","Kauhakō","Mesic Shrubland",33
"Hawaiʻi","Kona","Kauhakō","Not Vegetated",12
"Hawaiʻi","Kona","Kauhakō","Wet Forest",9
"Hawaiʻi","Kona","Kauhakō","Wet Grassland",2
"Hawaiʻi","Kona","Kaulana, Awalua, ʻŌhiki","Agriculture",4
"Hawaiʻi","Kona","Kaulana, Awalua, ʻŌhiki","Developed",205
"Hawaiʻi","Kona","Kaulana, Awalua, ʻŌhiki","Dry Forest",104
"Hawaiʻi","Kona","Kaulana, Awalua, ʻŌhiki","Dry Grassland",69
"Hawaiʻi","Kona","Kaulana, Awalua, ʻŌhiki","Dry Shrubland",25
"Hawaiʻi","Kona","Kaulana, Awalua, ʻŌhiki","Mesic Forest",110
"Hawaiʻi","Kona","Kaulana, Awalua, ʻŌhiki","Mesic Grassland",93
"Hawaiʻi","Kona","Kaulana, Awalua, ʻŌhiki","N/A Forest",1
"Hawaiʻi","Kona","Kaulana, Awalua, ʻŌhiki","Not Vegetated",40
"Hawaiʻi","Kona","Kaulana, Awalua, ʻŌhiki","Wet Shrubland",1
"Hawaiʻi","Kona","Kaulana, Awalua, ʻŌhiki","Wetland",1
"Hawaiʻi","Kona","Kaulanamauna","Agriculture",32
"Hawaiʻi","Kona","Kaulanamauna","Developed",127
"Hawaiʻi","Kona","Kaulanamauna","Dry Forest",61
"Hawaiʻi","Kona","Kaulanamauna","Dry Shrubland",29
"Hawaiʻi","Kona","Kaulanamauna","Mesic Forest",181
"Hawaiʻi","Kona","Kaulanamauna","Mesic Shrubland",65
"Hawaiʻi","Kona","Kaulanamauna","Not Vegetated",68
"Hawaiʻi","Kona","Kaulanamauna","Wet Shrubland",2
"Hawaiʻi","Kona","Kauleolī 1-2","Developed",8
"Hawaiʻi","Kona","Kauleolī 1-2","Dry Forest",1
"Hawaiʻi","Kona","Kauleolī 1-2","Dry Grassland",5
"Hawaiʻi","Kona","Kauleolī 1-2","Dry Shrubland",6
"Hawaiʻi","Kona","Kauleolī 1-2","Mesic Forest",20
"Hawaiʻi","Kona","Kauleolī 1-2","Mesic Grassland",9
"Hawaiʻi","Kona","Kauleolī 1-2","Mesic Shrubland",9
"Hawaiʻi","Kona","Kauleolī 1-2","Not Vegetated",3
"Hawaiʻi","Kona","Kaumalumalu, Pāhoehoe","Agriculture",33
"Hawaiʻi","Kona","Kaumalumalu, Pāhoehoe","Developed",616
"Hawaiʻi","Kona","Kaumalumalu, Pāhoehoe","Dry Forest",25
"Hawaiʻi","Kona","Kaumalumalu, Pāhoehoe","Dry Grassland",70
"Hawaiʻi","Kona","Kaumalumalu, Pāhoehoe","Dry Shrubland",15
"Hawaiʻi","Kona","Kaumalumalu, Pāhoehoe","Mesic Forest",131
"Hawaiʻi","Kona","Kaumalumalu, Pāhoehoe","Mesic Grassland",48
"Hawaiʻi","Kona","Kaumalumalu, Pāhoehoe","Mesic Shrubland",37
"Hawaiʻi","Kona","Kaumalumalu, Pāhoehoe","N/A Forest",3
"Hawaiʻi","Kona","Kaumalumalu, Pāhoehoe","Not Vegetated",189
"Hawaiʻi","Kona","Kaumalumalu, Pāhoehoe","Wet Forest",87
"Hawaiʻi","Kona","Kaumalumalu, Pāhoehoe","Wet Grassland",13
"Hawaiʻi","Kona","Kaumalumalu, Pāhoehoe","Wet Shrubland",17
"Hawaiʻi","Kona","Kaʻapuna","Developed",61
"Hawaiʻi","Kona","Kaʻapuna","Dry Forest",1
"Hawaiʻi","Kona","Kaʻapuna","Mesic Forest",89
"Hawaiʻi","Kona","Kaʻapuna","Mesic Grassland",6
"Hawaiʻi","Kona","Kaʻapuna","Mesic Shrubland",28
"Hawaiʻi","Kona","Kaʻapuna","Not Vegetated",73
"Hawaiʻi","Kona","Kaʻapuna","Wet Forest",133
"Hawaiʻi","Kona","Kaʻapuna","Wet Grassland",21
"Hawaiʻi","Kona","Kaʻapuna","Wet Shrubland",47
"Hawaiʻi","Kona","Kaʻawaloa","Agriculture",35
"Hawaiʻi","Kona","Kaʻawaloa","Developed",218
"Hawaiʻi","Kona","Kaʻawaloa","Dry Forest",10
"Hawaiʻi","Kona","Kaʻawaloa","Dry Grassland",5
"Hawaiʻi","Kona","Kaʻawaloa","Dry Shrubland",16
"Hawaiʻi","Kona","Kaʻawaloa","Mesic Forest",21
"Hawaiʻi","Kona","Kaʻawaloa","Mesic Grassland",56
"Hawaiʻi","Kona","Kaʻawaloa","Mesic Shrubland",15
"Hawaiʻi","Kona","Kaʻawaloa","Not Vegetated",55
"Hawaiʻi","Kona","Kaʻawaloa","Wet Forest",54
"Hawaiʻi","Kona","Kaʻawaloa","Wet Grassland",63
"Hawaiʻi","Kona","Kaʻawaloa","Wet Shrubland",76
"Hawaiʻi","Kona","Kaʻohe 1-3","Agriculture",8
"Hawaiʻi","Kona","Kaʻohe 1-3","Developed",96
"Hawaiʻi","Kona","Kaʻohe 1-3","Dry Forest",13
"Hawaiʻi","Kona","Kaʻohe 1-3","Dry Grassland",3
"Hawaiʻi","Kona","Kaʻohe 1-3","Dry Shrubland",3
"Hawaiʻi","Kona","Kaʻohe 1-3","Mesic Forest",96
"Hawaiʻi","Kona","Kaʻohe 1-3","Mesic Grassland",27
"Hawaiʻi","Kona","Kaʻohe 1-3","Mesic Shrubland",25
"Hawaiʻi","Kona","Kaʻohe 1-3","Not Vegetated",38
"Hawaiʻi","Kona","Kaʻohe 1-3","Wet Forest",89
"Hawaiʻi","Kona","Kaʻohe 1-3","Wet Grassland",49
"Hawaiʻi","Kona","Kaʻohe 1-3","Wet Shrubland",11
"Hawaiʻi","Kona","Kaʻohe 4","Agriculture",5
"Hawaiʻi","Kona","Kaʻohe 4","Developed",112
"Hawaiʻi","Kona","Kaʻohe 4","Dry Forest",6
"Hawaiʻi","Kona","Kaʻohe 4","Dry Shrubland",6
"Hawaiʻi","Kona","Kaʻohe 4","Mesic Forest",45
"Hawaiʻi","Kona","Kaʻohe 4","Mesic Grassland",13
"Hawaiʻi","Kona","Kaʻohe 4","Mesic Shrubland",4
